title,author,avg_rating,rating_count,year_published,genre
The Friend (Paperback),Sigrid Nunez,3.72,"58,049",2018,grief
"Option B: Facing Adversity, Building Resilience, and Finding Joy (Paperback)",Sheryl Sandberg,3.84,"56,687",2017,grief
"Tomorrow, and Tomorrow, and Tomorrow (Hardcover)",Gabrielle Zevin,4.12,"1,309,984",2022,grief
Counting by 7s (Hardcover),Holly Goldberg Sloan,4.14,"86,742",2013,grief
Lincoln in the Bardo (Hardcover),George Saunders,3.75,"172,838",2017,grief
Grief Is Love: Living with Loss (Hardcover),Marisa Renee Lee,4.16,"2,675",,grief
Finding Meaning: The Sixth Stage of Grief (Hardcover),David Kessler,4.43,"2,904",2019,grief
Extremely Loud & Incredibly Close (Paperback),Jonathan Safran Foer,3.97,"433,694",2005,grief
,,,,,grief
,,,,,grief
When Breath Becomes Air (Kindle Edition),Paul Kalanithi,4.41,"787,929",2016,medical
Being Mortal: Medicine and What Matters in the End (Hardcover),Atul Gawande,4.49,"214,579",2014,medical
The Immortal Life of Henrietta Lacks (Hardcover),Rebecca Skloot,4.13,"796,310",2010,medical
This is Going to Hurt: Secret Diaries of a Junior Doctor (ebook),Adam Kay,4.40,"323,982",2017,medical
The Emperor of All Maladies: A Biography of Cancer (Hardcover),Siddhartha Mukherjee,4.34,"112,846",2010,medical
Stiff: The Curious Lives of Human Cadavers (Paperback),Mary Roach,4.06,"237,444",2003,medical
The Man Who Mistook His Wife for a Hat and Other Clinical Tales (Paperback),Oliver Sacks,4.05,"243,336",1985,medical
Complications: A Surgeon's Notes on an Imperfect Science (Paperback),Atul Gawande,4.28,"52,066",2002,medical
Better: A Surgeon's Notes on Performance (Hardcover),Atul Gawande,4.25,"36,865",2007,medical
"Do No Harm: Stories of Life, Death and Brain Surgery (Hardcover)",Henry Marsh,4.25,"42,237",2014,medical
Brain on Fire: My Month of Madness (ebook),Susannah Cahalan,4.09,"235,680",2012,medical
The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus (Paperback),Richard   Preston,4.16,"120,622",1994,medical
Cutting for Stone (Hardcover),Abraham   Verghese,4.33,"422,749",2009,medical
"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures (Paperback)",Anne Fadiman,4.20,"88,401",1997,medical
The House of God (Paperback),Samuel Shem,3.84,"27,921",1978,medical
The Checklist Manifesto: How to Get Things Right (Hardcover),Atul Gawande,4.04,"74,645",2009,medical
The Great Influenza: The Story of the Deadliest Pandemic in History (Paperback),John M. Barry,3.98,"42,312",2004,medical
"Working Stiff: Two Years, 262 Bodies, and the Making of a Medical Examiner (Hardcover)",Judy Melinek,4.26,"27,266",2014,medical
How Doctors Think (Hardcover),Jerome Groopman,3.93,"13,275",2007,medical
Unnatural Causes: The Life and Many Deaths of Britain's Top Forensic Pathologist (Hardcover),Richard Shepherd,4.32,"47,242",2018,medical
The Body: A Guide for Occupants (Hardcover),Bill Bryson,4.31,"97,512",2019,medical
Still Alice (Paperback),Lisa Genova,4.32,"358,515",2007,medical
When the Air Hits Your Brain: Tales of Neurosurgery (Mass Market Paperback),Frank T. Vertosick Jr.,4.35,"11,583",1996,medical
"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World (Hardcover)",Steven Johnson,3.89,"55,774",2006,medical
Everything Is Tuberculosis: The History and Persistence of Our Deadliest Infection (Hardcover),John Green,4.39,"139,928",2025,medical
Every Patient Tells a Story: Medical Mysteries and the Art of Diagnosis (Kindle Edition),Lisa Sanders,3.96,"8,827",2009,medical
Twas the Nightshift Before Christmas (Hardcover),Adam Kay,4.11,"70,044",2019,medical
The Butchering Art: Joseph Lister's Quest to Transform the Grisly World of Victorian Medicine (Hardcover),Lindsey Fitzharris,4.30,"22,172",2017,medical
The Gene: An Intimate History (Hardcover),Siddhartha Mukherjee,4.35,"54,954",2016,medical
"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World (Paperback)",Tracy Kidder,4.20,"88,204",2003,medical
Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital (Hardcover),Sheri Fink,3.93,"40,335",2013,medical
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma (Hardcover)",Bessel van der Kolk,4.36,"268,058",2014,medical
Why We Sleep: Unlocking the Power of Sleep and Dreams (Hardcover),Matthew Walker,4.37,"221,678",2017,medical
Medical Apartheid: The Dark History of Medical Experimentation on Black Americans from Colonial Times to the Present (Hardcover),Harriet A. Washington,4.43,"9,899",2007,medical
The Real Doctor Will See You Shortly: A Physician's First Year (Hardcover),Matt   McCarthy,4.12,"7,555",2015,medical
Gut: The Inside Story of Our Body's Most Underrated Organ (Paperback),Giulia Enders,4.08,"54,868",2014,medical
"Hot Lights, Cold Steel: Life, Death and Sleepless Nights in a Surgeon's First Years (Paperback)",Michael J.          Collins,4.16,"4,987",2005,medical
Empire of Pain: The Secret History of the Sackler Dynasty (Hardcover),Patrick Radden Keefe,4.54,"131,846",2021,medical
Gulp: Adventures on the Alimentary Canal (Paperback),Mary Roach,3.93,"51,173",2013,medical
Spillover: Animal Infections and the Next Human Pandemic (Paperback),David Quammen,4.42,"20,268",2012,medical
The Radium Girls: The Dark Story of America’s Shining Women (Hardcover),Kate  Moore,4.16,"181,677",2016,medical
Intern: A Doctor's Initiation (Paperback),Sandeep Jauhar,3.73,"4,595",2007,medical
My Stroke of Insight: A Brain Scientist's Personal Journey (Paperback),Jill Bolte Taylor,3.92,"32,166",2006,medical
War Doctor: Surgery on the Front Line (Hardcover),David Nott,4.54,"14,840",2019,medical
"The Tale of the Dueling Neurosurgeons: The History of the Human Brain as Revealed by True Stories of Trauma, Madness, and Recovery (Hardcover)",Sam Kean,4.25,"13,632",2014,medical
Rabid: A Cultural History of the World's Most Diabolical Virus (Hardcover),Bill  Wasik,3.72,"11,744",2012,medical
Fragile Lives: A Heart Surgeon’s Stories of Life and Death on the Operating Table (Hardcover),Stephen Westaby,4.36,"5,782",2017,medical
A Thousand Naked Strangers: a Paramedic's Wild Ride to the Edge and Back (Hardcover),Kevin Hazzard,3.95,"13,908",2016,medical
The Demon in the Freezer (Paperback),Richard   Preston,4.15,"17,943",2002,medical
Awakenings (Paperback),Oliver Sacks,4.09,"13,991",1973,medical
,,,,,medical
,,,,,medical
"The Shining (The Shining, #1)",Stephen        King,4.28,"1,677,791",1977,horror-thriller
It (Paperback),Stephen        King,4.24,"1,247,370",1986,horror-thriller
Misery (Paperback),Stephen        King,4.23,"833,259",1987,horror-thriller
Carrie (Mass Market Paperback),Stephen        King,3.99,"831,343",1974,horror-thriller
Pet Sematary (Kindle Edition),Stephen        King,4.08,"686,298",1983,horror-thriller
The Haunting of Hill House (Paperback),Shirley Jackson,3.81,"383,305",1959,horror-thriller
Dracula (Paperback),Bram Stoker,4.02,"1,446,809",1897,horror-thriller
The Silent Patient (Hardcover),Alex Michaelides,4.17,"3,129,761",2019,horror-thriller
Tender Is the Flesh (Paperback),Agustina Bazterrica,3.77,"371,124",2017,horror-thriller
’Salem’s Lot (Paperback),Stephen        King,4.10,"649,779",1975,horror-thriller
Frankenstein: The 1818 Text (Paperback),Mary Wollstonecraft Shelley,3.90,"1,820,969",1818,horror-thriller
Mexican Gothic (Hardcover),Silvia Moreno-Garcia,3.67,"431,944",2020,horror-thriller
House of Leaves (Paperback),Mark Z. Danielewski,4.09,"196,392",2000,horror-thriller
Gone Girl (Paperback),Gillian Flynn,4.14,"3,402,833",2012,horror-thriller
"Bunny (Bunny, #1)",Mona Awad,3.47,"310,246",2019,horror-thriller
The Stand (Audiobook),Stephen        King,4.35,"825,451",1978,horror-thriller
We Have Always Lived in the Castle (Paperback),Shirley Jackson,3.91,"286,588",1962,horror-thriller
The Troop (Hardcover),Nick Cutter,3.83,"121,565",2014,horror-thriller
Sharp Objects (Paperback),Gillian Flynn,4.01,"1,202,743",2006,horror-thriller
The Southern Book Club's Guide to Slaying Vampires (Kindle Edition),Grady Hendrix,3.79,"299,678",2020,horror-thriller
The Only Good Indians (Hardcover),Stephen Graham Jones,3.68,"109,858",2020,horror-thriller
"What Moves the Dead (Sworn Soldier, #1)",T. Kingfisher,3.85,"130,502",2022,horror-thriller
Coraline (Paperback),Neil Gaiman,4.13,"773,012",2002,horror-thriller
The Outsider (Hardcover),Stephen        King,4.01,"372,600",2018,horror-thriller
The Final Girl Support Group (Hardcover),Grady Hendrix,3.50,"179,567",2021,horror-thriller
"Doctor Sleep (The Shining, #2)",Stephen        King,4.13,"291,990",2013,horror-thriller
Hidden Pictures (Hardcover),Jason Rekulak,4.15,"555,635",2022,horror-thriller
I'm Thinking of Ending Things (Kindle Edition),Iain Reid,3.51,"196,012",2016,horror-thriller
Verity (ebook),Colleen Hoover,4.30,"3,670,093",2018,horror-thriller
"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,4.26,"583,896",1988,horror-thriller
The Institute (Hardcover),Stephen        King,4.20,"333,282",2019,horror-thriller
"The Exorcist (The Exorcist, #1)",William Peter Blatty,4.21,"267,154",1971,horror-thriller
Home Before Dark (Hardcover),Riley Sager,4.05,"301,170",2020,horror-thriller
My Best Friend's Exorcism (Kindle Edition),Grady Hendrix,3.92,"147,695",2016,horror-thriller
The Girl on the Train (Hardcover),Paula Hawkins,3.96,"3,247,127",2015,horror-thriller
Carmilla (Paperback),J. Sheridan Le Fanu,3.87,"184,347",1872,horror-thriller
"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,4.02,"642,586",1976,horror-thriller
A Head Full of Ghosts (Hardcover),Paul Tremblay,3.78,"103,953",2015,horror-thriller
Horrorstör (Paperback),Grady Hendrix,3.65,"121,154",2014,horror-thriller
How to Sell a Haunted House (Hardcover),Grady Hendrix,3.64,"160,530",2023,horror-thriller
The Last House on Needless Street (Hardcover),Catriona Ward,3.82,"141,305",2021,horror-thriller
Cujo (Mass Market Paperback),Stephen        King,3.80,"318,005",1981,horror-thriller
"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,4.07,"369,632",1981,horror-thriller
American Psycho (Paperback),Bret Easton Ellis,3.80,"356,398",1991,horror-thriller
"Bird Box (Bird Box, #1)",Josh Malerman,4.05,"208,153",2014,horror-thriller
Pretty Girls (Paperback),Karin Slaughter,4.01,"676,198",2015,horror-thriller
"The Housemaid (The Housemaid, #1)",Freida McFadden,4.28,"2,860,440",2022,horror-thriller
Our Wives Under the Sea (Paperback),Julia Armfield,3.71,"122,208",2022,horror-thriller
Dr. Jekyll and Mr. Hyde (Mass Market Paperback),Robert Louis Stevenson,3.83,"654,414",1886,horror-thriller
And Then There Were None (Paperback),Agatha Christie,4.27,"1,581,109",1939,horror-thriller
,,,,,horror-thriller
,,,,,horror-thriller
Disability Visibility: First-Person Stories from the Twenty-first Century (Paperback),Alice  Wong,,,,disability
Care Work: Dreaming Disability Justice (Paperback),Leah Lakshmi Piepzna-Samarasinha,4.52,"5,026",2018,disability
"Out of My Mind (Out of My Mind, #1)",Sharon M. Draper,4.35,"185,918",2010,disability
"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,3.79,"205,546",2019,disability
"Disfigured: On Fairy Tales, Disability, and Making Space (Paperback)",Amanda Leduc,4.07,"5,898",2020,disability
El Deafo (Hardcover),Cece Bell,4.20,"90,041",2014,disability
Archer's Voice (ebook),Mia Sheridan,4.17,"657,413",2014,disability
"Wonder (Wonder, #1)",R.J. Palacio,4.36,"1,182,760",2012,disability
Sitting Pretty: The View from My Ordinary Resilient Disabled Body (Hardcover),Rebekah Taussig,4.41,"9,765",2020,disability
Being Heumann: An Unrepentant Memoir of a Disability Rights Activist (Hardcover),Judith Heumann,4.48,"6,662",2020,disability
True Biz (Hardcover),Sara Nović,4.06,"79,701",2022,disability
"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,"1,782,082",2012,disability
The Curious Incident of the Dog in the Night-Time (Paperback),Mark Haddon,3.89,"1,583,016",2003,disability
"Exile and Pride: Disability, Queerness, and Liberation (Paperback)",Eli Clare,4.38,"2,506",1999,disability
"The Kiss Quotient (The Kiss Quotient, #1)",Helen  Hoang,3.87,"492,389",2018,disability
"Demystifying Disability: What to Know, What to Say, and How to Be an Ally (Paperback)",Emily Ladau,4.39,"4,289",2021,disability
"Out on a Limb (Out, #1)",Hannah Bonam-Young,4.25,"170,548",2023,disability
Year of the Tiger: An Activist's Life (Paperback),Alice  Wong,4.22,"3,639",2022,disability
"The Future Is Disabled: Prophecies, Love Notes, and Mourning Songs (Paperback)",Leah Lakshmi Piepzna-Samarasinha,4.42,"1,465",2022,disability
A Disability History of the United States (Paperback),Kim E. Nielsen,4.08,"1,621",2012,disability
The Fault in Our Stars (Hardcover),John Green,4.12,"5,649,350",2012,disability
"Six of Crows (Six of Crows, #1)",Leigh Bardugo,4.46,"1,130,045",2015,disability
Unmasking Autism: Discovering the New Faces of Neurodiversity (Hardcover),Devon  Price,4.34,"23,345",2022,disability
"Feminist, Queer, Crip (Hardcover)",Alison Kafer,4.39,"1,032",2013,disability
"Disability Intimacy: Essays on Love, Care, and Desire (Paperback)",Alice  Wong,,,,disability
Against Technoableism: Rethinking Who Needs Improvement (Hardcover),Ashley Shew,4.29,"2,594",2023,disability
Insignificant Events in the Life of a Cactus (Life of a Cactus #1),Dusti Bowling,4.28,"36,428",2017,disability
Haben: The Deafblind Woman Who Conquered Harvard Law (Audible Audio),Haben Girma,4.19,"5,291",2019,disability
"Carry the Ocean (The Roosevelt, #1)",Heidi Cullinan,4.37,"5,824",2015,disability
"Always Only You (Bergman Brothers, #2)",Chloe Liese,3.94,"49,174",2020,disability
NeuroTribes: The Legacy of Autism and the Future of Neurodiversity (Hardcover),Steve Silberman,4.28,"17,615",2015,disability
Crip Theory: Cultural Signs of Queerness and Disability (Paperback),Robert McRuer,3.99,442,2006,disability
Capitalism and Disability: Selected Writings by Marta Russell (Paperback),Marta Russell,4.44,425,2019,disability
"The War That Saved My Life (The War That Saved My Life, #1)",Kimberly Brubaker Bradley,4.49,"113,733",2015,disability
"Tomorrow, and Tomorrow, and Tomorrow (Hardcover)",Gabrielle Zevin,4.12,"1,309,984",2022,disability
"The Bride Test (The Kiss Quotient, #2)",Helen  Hoang,3.81,"181,509",2019,disability
"The Pretty One: On Life, Pop Culture, Disability, and Other Reasons to Fall in Love With Me (Paperback)",Keah Brown,3.69,"1,335",2019,disability
"Blind Faith (Blind Faith, #1)",N.R. Walker,3.88,"5,404",2013,disability
What Happened to You? (Paperback),James Catchpole,4.41,"1,113",2021,disability
All the Light We Cannot See (Hardcover),Anthony Doerr,4.31,"1,940,007",2014,disability
Brilliant Imperfection: Grappling with Cure (Paperback),Eli Clare,4.45,"1,058",,disability
"Just Ask!: Be Different, Be Brave, Be You (Hardcover)",Sonia Sotomayor,4.49,"3,586",2019,disability
"A Curse So Dark and Lonely (Cursebreakers, #1)",Brigid Kemmerer,3.96,"178,065",2019,disability
Show Me a Sign (Show Me a Sign #1),Ann Clare LeZotte,4.01,"5,906",2020,disability
Unbroken: 13 Stories Starring Disabled Teens (Hardcover),Marieke Nijkamp,,,,disability
"Never Seduce a Scot (The Montgomerys and Armstrongs, #1)",Maya Banks,4.13,"36,922",2012,disability
"In the Absence of Light (Morgan & Grant, #1)",Adrienne Wilder,4.33,"5,291",2015,disability
Song for a Whale (Hardcover),Lynne   Kelly,4.23,"14,077",2019,disability
"The Year We Fell Down (The Ivy Years, #1)",Sarina Bowen,3.93,"33,179",2014,disability
"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,4.57,"3,341,877",2023,disability
,,,,,disability
,,,,,disability
"The Sweetest Oblivion (Made, #1)",Danielle Lori,4.01,"360,258",2018,mafia-romance
"The Maddest Obsession (Made, #2)",Danielle Lori,4.24,"227,007",2019,mafia-romance
"Bound by Honor (Born in Blood Mafia Chronicles, #1)",Cora Reilly,3.75,"124,163",2014,mafia-romance
"Brutal Prince (Brutal Birthright, #1)",Sophie Lark,3.74,"194,049",2020,mafia-romance
"The Darkest Temptation (Made, #3)",Danielle Lori,4.03,"164,756",2020,mafia-romance
Sweet Temptation (Kindle Edition),Cora Reilly,3.96,"86,548",2020,mafia-romance
"Painted Scars (Perfectly Imperfect, #1)",Neva Altaj,3.74,"108,690",2022,mafia-romance
"The Predator (Dark Verse, #1)",RuNyx,3.98,"134,438",2020,mafia-romance
"Bound by Duty (Born in Blood Mafia Chronicles, #2)",Cora Reilly,3.77,"73,501",2015,mafia-romance
"Twisted Emotions (The Camorra Chronicles, #2)",Cora Reilly,4.10,"70,742",2019,mafia-romance
"Bound by Hatred (Born in Blood Mafia Chronicles, #3)",Cora Reilly,3.84,"71,969",2015,mafia-romance
"Broken Whispers (Perfectly Imperfect, #2)",Neva Altaj,4.00,"84,485",2022,mafia-romance
"Stolen Heir (Brutal Birthright, #2)",Sophie Lark,3.84,"91,747",2020,mafia-romance
"Ruthless Creatures (Queens & Monsters, #1)",J.T. Geissinger,4.04,"103,273",2021,mafia-romance
"Sinners Anonymous (Sinners Anonymous, #1)",Somme Sketcher,3.82,"97,810",2021,mafia-romance
"Twisted Pride (The Camorra Chronicles, #3)",Cora Reilly,4.12,"55,564",2019,mafia-romance
"Twisted Loyalties (The Camorra Chronicles, #1)",Cora Reilly,3.83,"46,044",2018,mafia-romance
"Bound by Temptation (Born in Blood Mafia Chronicles, #4)",Cora Reilly,3.80,"51,392",2015,mafia-romance
"Stolen Touches (Perfectly Imperfect, #5)",Neva Altaj,4.03,"62,899",2022,mafia-romance
"Carnal Urges (Queens & Monsters, #2)",J.T. Geissinger,4.23,"72,749",2021,mafia-romance
"Vow of Deception (Deception Trilogy, #1)",Rina Kent,3.90,"76,310",2021,mafia-romance
"Hidden Truths (Perfectly Imperfect, #3)",Neva Altaj,4.10,"65,636",2022,mafia-romance
"The Reaper (Dark Verse, #2)",RuNyx,4.29,"99,328",2020,mafia-romance
"Nero (Alliance, #1)",S.J. Tilly,3.82,"84,787",2023,mafia-romance
"Sinners Condemned (Sinners Anonymous, #2)",Somme Sketcher,4.17,"72,902",2022,mafia-romance
"Bound by Love (Born in Blood Mafia Chronicles, #6)",Cora Reilly,3.98,"38,608",2018,mafia-romance
"Blood of My Monster (Monster Trilogy, #1)",Rina Kent,4.16,"74,516",2023,mafia-romance
"Bound by Vengeance (Born in Blood Mafia Chronicles, #5)",Cora Reilly,3.73,"39,441",2017,mafia-romance
"Savage Lover  (Brutal Birthright, #3)",Sophie Lark,3.84,"62,378",2020,mafia-romance
"The Emperor (Dark Verse, #3)",RuNyx,4.20,"72,102",2021,mafia-romance
"Ruined Secrets (Perfectly Imperfect, #4)",Neva Altaj,3.75,"53,483",2022,mafia-romance
"Taken by a Sinner (Sinners, #1)",Michelle Heard,3.89,"46,461",2022,mafia-romance
"Twisted Bonds (The Camorra Chronicles, #4)",Cora Reilly,4.22,"38,585",2019,mafia-romance
"Sinners Consumed (Sinners Anonymous, #3)",Somme Sketcher,4.24,"65,289",2022,mafia-romance
"Bloody Heart (Brutal Birthright, #4)",Sophie Lark,3.92,"50,399",2020,mafia-romance
"Silent Lies (Perfectly Imperfect, #8)",Neva Altaj,4.19,"46,013",2023,mafia-romance
"Ruthless People (Ruthless People, #1)",J.J. McAvoy,3.88,"36,536",2014,mafia-romance
"Broken Vow (Brutal Birthright, #5)",Sophie Lark,4.06,"49,173",2020,mafia-romance
"Fractured Souls (Perfectly Imperfect, #6)",Neva Altaj,4.08,"44,605",2023,mafia-romance
"Silent Vows (The Byrne Brothers, #1)",Jill Ramsower,3.77,"58,605",2022,mafia-romance
"Savage Hearts (Queens & Monsters, #3)",J.T. Geissinger,4.23,"52,559",2021,mafia-romance
"Dom (Alliance, #3)",S.J. Tilly,4.25,"54,910",2023,mafia-romance
"Twisted Hearts (The Camorra Chronicles, #5)",Cora Reilly,3.43,"32,430",2020,mafia-romance
"Luca Vitiello (Born in Blood Mafia Chronicles, #0)",Cora Reilly,3.91,"26,408",2019,mafia-romance
"Crow (Boston Underworld, #1)",A. Zavarelli,4.00,"32,870",2016,mafia-romance
