title,author,avg_rating,rating_count,year_published,genre
"Silent Lies (Perfectly Imperfect, #8)",Neva Altaj,4.19,"45,954",2023,mafia-romance
"Ruthless People (Ruthless People, #1)",J.J. McAvoy,3.88,"36,528",2014,mafia-romance
"Broken Vow (Brutal Birthright, #5)",Sophie Lark,4.06,"49,157",2020,mafia-romance
"Fractured Souls (Perfectly Imperfect, #6)",Neva Altaj,4.08,"44,546",2023,mafia-romance
"Silent Vows (The Byrne Brothers, #1)",Jill Ramsower,3.77,"58,451",2022,mafia-romance
"Savage Hearts (Queens & Monsters, #3)",J.T. Geissinger,4.23,"52,428",2021,mafia-romance
"Twisted Hearts (The Camorra Chronicles, #5)",Cora Reilly,3.43,"32,411",2020,mafia-romance
"Dom (Alliance, #3)",S.J. Tilly,4.25,"54,846",2023,mafia-romance
"Luca Vitiello (Born in Blood Mafia Chronicles, #0)",Cora Reilly,3.91,"26,385",2019,mafia-romance
"Crow (Boston Underworld, #1)",A. Zavarelli,4.00,"32,857",2016,mafia-romance
"Tempted by Deception (Deception Trilogy, #2)",Rina Kent,3.99,"61,309",2021,mafia-romance
"Beautifully Cruel (Beautifully Cruel, #1)",J.T. Geissinger,4.13,"55,438",2020,mafia-romance
"Owned by a Sinner (Sinners, #2)",Michelle Heard,3.93,"39,096",2022,mafia-romance
"Dante (Chicago Ruthless, #1)",Sadie Kincaid,3.91,"73,835",,mafia-romance
"Burned Dreams (Perfectly Imperfect, #7)",Neva Altaj,3.87,"38,952",2023,mafia-romance
,,,,,mafia-romance
,,,,,mafia-romance
Watchmen (Paperback),Alan             Moore,4.39,"591,256",1987,comics-manga
"Saga, Volume 1 (Paperback)",Brian K. Vaughan,,,,comics-manga
Batman: The Killing Joke (Paperback),Alan             Moore,4.36,"239,178",1988,comics-manga
"The Sandman, Vol. 1: Preludes & Nocturnes (Hardcover)",Neil Gaiman,4.25,"272,828",1988,comics-manga
"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,4.47,"353,619",2004,comics-manga
"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,4.42,"869,127",2018,comics-manga
"Saga, Volume 2 (Paperback)",Brian K. Vaughan,,,,comics-manga
V for Vendetta (Hardcover),Alan             Moore,4.26,"322,976",1990,comics-manga
Batman: Year One (Paperback),Frank Miller,,,,comics-manga
Uzumaki (Hardcover),Junji Ito,4.45,"85,497",2000,comics-manga
"Saga, Volume 3 (Paperback)",Brian K. Vaughan,,,,comics-manga
"Fullmetal Alchemist, Vol. 1 (Paperback)",Hiromu Arakawa,4.53,"188,152",2002,comics-manga
"Attack on Titan, Vol. 1 (Paperback)",Hajime Isayama,4.48,"284,841",2010,comics-manga
The Complete Maus (Paperback),Art Spiegelman,4.58,"250,023",1980,comics-manga
Batman: The Dark Knight Returns (Hardcover),Frank Miller,4.26,"196,838",1986,comics-manga
"Fables, Vol. 1: Legends in Exile (Paperback)",Bill Willingham,,,,comics-manga
Nimona (ebook),N.D. Stevenson,4.18,"184,619",2015,comics-manga
"Saga, Volume 4 (Paperback)",Brian K. Vaughan,,,,comics-manga
"Scott Pilgrim's Precious Little Life (Scott Pilgrim, #1)",Bryan Lee O'Malley,,,,comics-manga
"Heartstopper: Volume Two (Heartstopper, #2)",Alice Oseman,4.51,"562,718",2019,comics-manga
"Berserk, Vol. 1 (Berserk, #1)",Kentaro Miura,4.49,"63,229",1990,comics-manga
"Saga, Volume 5 (Paperback)",Brian K. Vaughan,,,,comics-manga
"One Piece, Volume 1: Romance Dawn (Paperback)",Eiichiro Oda,4.49,"175,172",1997,comics-manga
"Naruto, Vol. 1: Uzumaki Naruto (Naruto, #1)",Masashi Kishimoto,4.41,"236,314",2000,comics-manga
"The Sandman, Vol. 3: Dream Country (Hardcover)",Neil Gaiman,4.24,"124,380",1990,comics-manga
"The Sandman, Vol. 2: The Doll's House (Hardcover)",Neil Gaiman,4.43,"110,091",1990,comics-manga
"Spy x Family, Vol. 1 (Kindle Edition)",Tatsuya Endo,4.44,"178,518",2019,comics-manga
"Ms. Marvel, Vol. 1: No Normal (Paperback)",G. Willow Wilson,4.10,"92,315",2014,comics-manga
"Fruits Basket, Vol. 1 (Paperback)",Natsuki Takaya,4.29,"208,276",1999,comics-manga
Batman: The Long Halloween (Paperback),Jeph Loeb,4.34,"110,043",1997,comics-manga
"The Walking Dead, Vol. 1: Days Gone Bye (Paperback)",Robert Kirkman,4.27,"241,314",2004,comics-manga
"Paper Girls, Volume 1 (Paperback)",Brian K. Vaughan,,,,comics-manga
"Tokyo Ghoul, Tome 1 (Tokyo Ghoul, #1)",Sui Ishida,4.40,"163,707",2012,comics-manga
"Heartstopper: Volume Three (Heartstopper, #3)",Alice Oseman,4.54,"493,115",2020,comics-manga
"Chainsaw Man, Vol. 1: Dog and Chainsaw (Kindle Edition)",Tatsuki Fujimoto,4.36,"114,631",2019,comics-manga
"Akira, Vol. 1 (Paperback)",Katsuhiro Otomo,4.41,"38,889",1984,comics-manga
"Bleach, Vol. 1 (Paperback)",Tite Kubo,4.27,"194,690",2002,comics-manga
"Death Note, Vol. 2: Confluence (Death Note, #2)",Tsugumi Ohba,4.48,"55,918",2004,comics-manga
"Heartstopper: Volume Four (Heartstopper, #4)",Alice Oseman,4.58,"436,664",2021,comics-manga
"The Sandman, Vol. 4: Season of Mists (Hardcover)",Neil Gaiman,4.53,"80,622",1991,comics-manga
"The Sandman, Vol. 5: A Game of You (Hardcover)",Neil Gaiman,4.41,"68,620",1992,comics-manga
Batman: Hush (Paperback),Jeph Loeb,,,,comics-manga
"Saga, Volume 6 (Paperback)",Brian K. Vaughan,,,,comics-manga
The Complete Persepolis (Paperback),Marjane Satrapi,4.40,"202,721",2007,comics-manga
"Lore Olympus: Volume One (Lore Olympus, #1)",Rachel  Smythe,4.21,"170,857",2021,comics-manga
"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.39,"370,498",1986,comics-manga
"The Wicked + The Divine, Vol. 1: The Faust Act (Paperback)",Kieron Gillen,,,,comics-manga
Welcome to Lovecraft (Locke & Key #1),Joe Hill,4.15,"99,472",2008,comics-manga
"The Sandman, Vol. 6: Fables & Reflections (Hardcover)",Neil Gaiman,4.41,"61,104",1993,comics-manga
Tomie (Hardcover),Junji Ito,4.15,"40,642",1987,comics-manga
The Love Hypothesis (Paperback),Ali Hazelwood,4.11,"1,810,638",2021,fake-dating
"The Spanish Love Deception (Love Deception, #1)",Elena  Armas,3.80,"796,186",2021,fake-dating
"The Deal (Off-Campus, #1)",Elle Kennedy,4.21,"1,001,629",2015,fake-dating
"Twisted Lies (Twisted, #4)",Ana Huang,4.17,"662,320",2022,fake-dating
"The Right Move (Windy City, #2)",Liz Tomforde,4.39,"423,780",2023,fake-dating
"The Unhoneymooners (Unhoneymooners, #1)",Christina Lauren,3.90,"1,096,952",2019,fake-dating
"The Cheat Sheet (The Cheat Sheet, #1)",Sarah       Adams,3.71,"333,048",2021,fake-dating
"Blind Side (Red Zone Rivals, #2)",Kandi Steiner,3.96,"82,973",2022,fake-dating
"A Not So Meet Cute (Cane Brothers, #1)",Meghan Quinn,4.01,"259,011",2021,fake-dating
"The Kiss Quotient (The Kiss Quotient, #1)",Helen  Hoang,3.87,"492,242",2018,fake-dating
Funny Story (Kindle Edition),Emily Henry,4.19,"1,210,919",2024,fake-dating
"Hopeless (Chestnut Springs, #5)",Elsie Silver,4.09,"329,322",2023,fake-dating
"Better Than the Movies (Better Than the Movies, #1)",Lynn Painter,4.26,"723,527",2021,fake-dating
"Yours Truly (Part of Your World, #2)",Abby Jimenez,4.30,"786,515",2023,fake-dating
"Terms and Conditions  (Dreamland Billionaires, #2)",Lauren Asher,4.08,"457,642",2022,fake-dating
"The Fake Out (Vancouver Storm, #2)",Stephanie  Archer,4.14,"130,091",2023,fake-dating
"Lovelight Farms (Lovelight, #1)",B.K. Borison,3.83,"150,171",2021,fake-dating
The Bodyguard (Hardcover),Katherine Center,3.94,"377,333",2022,fake-dating
"Fix Her Up (Hot & Hammered, #1)",Tessa Bailey,3.59,"182,717",2019,fake-dating
"Addicted to You (Addicted, #1)",Krista Ritchie,3.71,"189,251",2013,fake-dating
The Wall of Winnipeg and Me (Kindle Edition),Mariana Zapata,4.16,"301,516",2016,fake-dating
The Upside of Falling (Hardcover),Alex Light,3.60,"125,415",2020,fake-dating
"Redeemed (Dirty Air, #4)",Lauren Asher,4.32,"88,795",2021,fake-dating
The Fake Mate (Paperback),Lana Ferguson,3.64,"92,784",2023,fake-dating
The Soulmate Equation (Paperback),Christina Lauren,3.99,"295,274",2021,fake-dating
"The Risk (Briar U, #2)",Elle Kennedy,4.21,"213,150",2019,fake-dating
Happy Place (Hardcover),Emily Henry,3.95,"1,377,778",2023,fake-dating
"Boyfriend Material (London Calling, #1)",Alexis  Hall,3.98,"153,279",2020,fake-dating
"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,4.04,"1,039,383",2014,fake-dating
Black Ties & White Lies (Black Tie Billionaires),Kat Singleton,3.81,"102,074",2023,fake-dating
"First Down (Beyond the Play, #1)",Grace Reilly,3.63,"80,959",2022,fake-dating
"Take a Hint, Dani Brown (The Brown Sisters, #2)",Talia Hibbert,4.00,"109,563",2020,fake-dating
"That Kind of Guy (Queen's Cove, #1)",Stephanie  Archer,3.75,"43,557",2021,fake-dating
"Practice Makes Perfect (When in Rome, #2)",Sarah       Adams,4.00,"213,530",2023,fake-dating
Faking with Benefits (Paperback),Lily Gold,3.85,"79,263",2021,fake-dating
"Play Along (Windy City, #4)",Liz Tomforde,4.46,"274,562",2024,fake-dating
"The Dixon Rule (Campus Diaries, #2)",Elle Kennedy,4.15,"133,110",2024,fake-dating
"Things We Never Got Over (Knockemout, #1)",Lucy Score,4.13,"1,049,781",2022,fake-dating
"The American Roommate Experiment (Love Deception, #2)",Elena  Armas,3.79,"264,261",2022,fake-dating
"Right Man, Right Time (The Vancouver Agitators, #3)",Meghan Quinn,4.10,"98,069",2023,fake-dating
"The Dare (Briar U, #4)",Elle Kennedy,3.74,"139,179",2020,fake-dating
Funny Feelings (Paperback),Tarah DeWitt,3.78,"52,057",2022,fake-dating
To Love Jason Thorn (Kindle Edition),Ella Maise,3.76,"120,736",2015,fake-dating
"Two Wrongs Make a Right (The Wilmot Sisters, #1)",Chloe Liese,3.78,"38,268",2022,fake-dating
"The Duke and I (Bridgertons, #1)",Julia Quinn,3.80,"671,765",2000,fake-dating
Marriage for One (ebook),Ella Maise,3.84,"103,736",2022,fake-dating
"Written in the Stars (Written in the Stars, #1)",Alexandria Bellefleur,3.84,"64,316",2020,fake-dating
"Love, Theoretically (Paperback)",Ali Hazelwood,4.08,"634,771",2023,fake-dating
The Ex Talk (Kindle Edition),Rachel Lynn Solomon,3.67,"100,072",2021,fake-dating
The Paradise Problem (Hardcover),Christina Lauren,4.07,"420,748",2024,fake-dating
,,,,,fake-dating
"Heartless (Chestnut Springs, #2)",Elsie Silver,4.37,"529,515",2022,small-town-romance
"Flawless (Chestnut Springs, #1)",Elsie Silver,4.02,"625,078",2022,small-town-romance
"Things We Never Got Over (Knockemout, #1)",Lucy Score,4.13,"1,049,781",2022,small-town-romance
"Reckless (Chestnut Springs, #4)",Elsie Silver,4.36,"390,878",2023,small-town-romance
"Powerless (Chestnut Springs, #3)",Elsie Silver,4.04,"418,904",2023,small-town-romance
"Hopeless (Chestnut Springs, #5)",Elsie Silver,4.09,"329,322",2023,small-town-romance
"Wild Love (Rose Hill, #1)",Elsie Silver,4.01,"398,059",2024,small-town-romance
"Done and Dusted (Rebel Blue Ranch, #1)",Lyla Sage,3.80,"278,128",2023,small-town-romance
"Indigo Ridge (The Edens, #1)",Devney Perry,4.13,"124,815",2021,small-town-romance
"Juniper Hill (The Edens, #2)",Devney Perry,4.13,"122,177",2022,small-town-romance
"It Happened One Summer (Bellinger Sisters, #1)",Tessa Bailey,3.90,"699,710",2021,small-town-romance
Archer's Voice (ebook),Mia Sheridan,4.17,"657,023",2014,small-town-romance
"Wild Eyes (Rose Hill, #2)",Elsie Silver,4.26,"266,487",2024,small-town-romance
"Things We Hide from the Light (Knockemout, #2)",Lucy Score,4.03,"510,927",2023,small-town-romance
All Rhodes Lead Here (Kindle Edition),Mariana Zapata,4.22,"162,287",2021,small-town-romance
"Off to the Races (Gold Rush Ranch, #1)",Elsie Silver,3.70,"166,883",2021,small-town-romance
"Garnet Flats (The Edens, #3)",Devney Perry,3.77,"70,938",2022,small-town-romance
"A Photo Finish (Gold Rush Ranch, #2)",Elsie Silver,4.03,"127,662",2021,small-town-romance
"Things We Left Behind (Knockemout, #3)",Lucy Score,4.40,"405,096",2023,small-town-romance
"Jasper Vale (The Edens, #4)",Devney Perry,4.10,"63,877",2023,small-town-romance
"Hook, Line, and Sinker (Bellinger Sisters, #2)",Tessa Bailey,3.88,"438,843",2022,small-town-romance
"Wild Side (Rose Hill, #3)",Elsie Silver,4.18,"206,151",2025,small-town-romance
"Swift and Saddled (Rebel Blue Ranch, #2)",Lyla Sage,3.90,"164,818",2024,small-town-romance
Book Lovers (Paperback),Emily Henry,4.10,"1,507,509",2022,small-town-romance
"In a Jam (Friendship, Rhode Island #1)",Kate Canterbary,3.93,"59,327",2022,small-town-romance
"Part of Your World (Part of Your World, #1)",Abby Jimenez,4.26,"799,661",2022,small-town-romance
"Practice Makes Perfect (When in Rome, #2)",Sarah       Adams,4.00,"213,530",2023,small-town-romance
"The Front Runner (Gold Rush Ranch, #3)",Elsie Silver,4.23,"104,558",2021,small-town-romance
"When in Rome (When in Rome, #1)",Sarah       Adams,3.87,"201,292",2022,small-town-romance
"Love Redesigned (Lakefront Billionaires, #1)",Lauren Asher,4.00,"152,703",2023,small-town-romance
"Lovelight Farms (Lovelight, #1)",B.K. Borison,3.83,"150,171",2021,small-town-romance
"Whispers of You (Lost & Found, #1)",Catherine Cowles,4.13,"39,807",2023,small-town-romance
"Fragile Sanctuary (Sparrow Falls, #1)",Catherine Cowles,4.19,"59,310",2024,small-town-romance
"Crimson River (The Edens, #5)",Devney Perry,4.14,"53,177",2023,small-town-romance
"A False Start (Gold Rush Ranch, #4)",Elsie Silver,4.13,"100,839",2022,small-town-romance
"Lost and Lassoed (Rebel Blue Ranch, #3)",Lyla Sage,4.19,"143,239",2024,small-town-romance
"The Pumpkin Spice Café (Dream Harbor, #1)",Laurie Gilmore,3.37,"474,236",2023,small-town-romance
"Ignite (Cloverleigh Farms, #6)",Melanie Harlow,4.07,"77,231",2021,small-town-romance
"The Simple Wild (Wild, #1)",K.A. Tucker,4.29,"145,646",2018,small-town-romance
"Always Mine (Honey Mountain, #1)",Laura Pavlov,3.97,"38,025",2022,small-town-romance
"Runaway Love (Cherry Tree Harbor, #1)",Melanie Harlow,4.07,"46,656",2023,small-town-romance
"Tattered Stars (Tattered & Torn, #1)",Catherine Cowles,4.08,"28,695",2022,small-town-romance
"Irresistible (Cloverleigh Farms, #1)",Melanie Harlow,3.94,"48,322",2019,small-town-romance
"Crossroads (Haven River Ranch, #1)",Devney Perry,4.08,"83,798",2024,small-town-romance
"Sable Peak (The Edens, #6)",Devney Perry,4.19,"45,850",2023,small-town-romance
"Into the Tide (Cottonwood Cove, #1)",Laura Pavlov,4.03,"37,758",2023,small-town-romance
"Wild Card (Rose Hill, #4)",Elsie Silver,4.14,"115,147",2025,small-town-romance
"The Bribe (Calamity Montana, #1)",Devney Perry,3.93,"28,083",2020,small-town-romance
"Final Offer (Dreamland Billionaires, #3)",Lauren Asher,4.19,"302,976",2023,small-town-romance
"Bourbon & Lies (The Bourbon Boys, #1)",Victoria   Wilder,4.06,"40,118",2024,small-town-romance
,,,,,small-town-romance
,,,,,small-town-romance
Little Fires Everywhere (Hardcover),Celeste Ng,4.07,"1,298,296",2017,family-drama
Malibu Rising (Hardcover),Taylor Jenkins Reid,4.02,"1,264,630",2021,family-drama
Everything I Never Told You (Hardcover),Celeste Ng,3.83,"605,519",2014,family-drama
The Dutch House (Hardcover),Ann Patchett,4.10,"543,054",2019,family-drama
The Vanishing Half (Hardcover),Brit Bennett,4.12,"844,556",2020,family-drama
Hello Beautiful (Kindle Edition),Ann Napolitano,4.13,"521,852",2023,family-drama
Apples Never Fall (Hardcover),Liane Moriarty,3.75,"436,108",2021,family-drama
"Ask Again, Yes (Hardcover)",Mary Beth Keane,3.93,"203,721",2019,family-drama
The Great Alone (Kindle Edition),Kristin Hannah,4.45,"1,134,239",2018,family-drama
Pachinko (Kindle Edition),Min Jin Lee,4.34,"604,946",2017,family-drama
The God of the Woods (Kindle Edition),Liz    Moore,4.11,"699,839",2024,family-drama
Blue Sisters (Hardcover),Coco Mellors,3.92,"269,062",2024,family-drama
We Are the Brennans (Hardcover),Tracey Lange,3.80,"81,914",2021,family-drama
Big Little Lies (Paperback),Liane Moriarty,4.31,"1,104,151",2014,family-drama
Commonwealth (Hardcover),Ann Patchett,3.83,"202,261",2016,family-drama
"The Last Thing He Told Me (Hannah Hall, #1)",Laura Dave,3.82,"1,124,305",2021,family-drama
We Were Liars (Paperback),E. Lockhart,3.65,"1,362,413",2014,family-drama
"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,3.96,"549,610",2019,family-drama
The Most Fun We Ever Had (Hardcover),Claire Lombardo,3.90,"141,494",2019,family-drama
The Husband's Secret (Hardcover),Liane Moriarty,3.95,"720,058",2013,family-drama
"Where'd You Go, Bernadette (Hardcover)",Maria Semple,3.87,"596,234",2012,family-drama
Pineapple Street (Hardcover),Jenny   Jackson,3.55,"207,253",2023,family-drama
Black Cake (Hardcover),Charmaine Wilkerson,4.08,"222,205",2022,family-drama
Tom Lake (Hardcover),Ann Patchett,3.94,"477,450",2023,family-drama
My Sister's Keeper (Paperback),Jodi Picoult,4.11,"1,269,600",2004,family-drama
Educated (Hardcover),Tara Westover,4.47,"1,817,008",2018,family-drama
The Push (Hardcover),Ashley Audrain,4.04,"425,011",2021,family-drama
"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,3.91,"542,809",2013,family-drama
Remarkably Bright Creatures (Hardcover),Shelby Van Pelt,4.36,"1,152,782",2022,family-drama
"It Ends with Us (It Ends with Us, #1)",Colleen Hoover,4.09,"4,503,789",2016,family-drama
The Nest (Mass Market Paperback),Cynthia D'Aprix Sweeney,3.41,"181,226",2016,family-drama
An American Marriage (Hardcover),Tayari Jones,3.93,"382,930",2018,family-drama
Sharp Objects (Paperback),Gillian Flynn,4.01,"1,202,196",2006,family-drama
Where the Crawdads Sing (ebook),Delia Owens,4.37,"3,549,761",2018,family-drama
Eleanor Oliphant Is Completely Fine (Paperback),Gail Honeyman,4.23,"1,400,104",2017,family-drama
"My Sister, the Serial Killer (Hardcover)",Oyinkan Braithwaite,3.64,"342,374",2018,family-drama
The Glass Castle (Paperback),Jeannette Walls,4.33,"1,344,110",2005,family-drama
The Heiress (Hardcover),Rachel Hawkins,3.84,"168,906",2024,family-drama
The Four Winds (Hardcover),Kristin Hannah,4.30,"942,481",2021,family-drama
Sandwich (Hardcover),Catherine Newman,3.56,"169,778",2024,family-drama
Demon Copperhead (Hardcover),Barbara Kingsolver,4.47,"755,415",2022,family-drama
The Berry Pickers (Hardcover),Amanda    Peters,4.08,"278,259",2023,family-drama
I’m Glad My Mom Died (Hardcover),Jennette McCurdy,4.44,"1,406,541",2022,family-drama
Before We Were Yours (Hardcover),Lisa Wingate,4.40,"712,843",2017,family-drama
What Alice Forgot (Paperback),Liane Moriarty,4.07,"509,307",2010,family-drama
Long Bright River (Hardcover),Liz    Moore,4.04,"178,264",2020,family-drama
Daisy Darker (Hardcover),Alice Feeney,3.76,"262,164",2022,family-drama
Mad Honey (Hardcover),Jodi Picoult,4.07,"565,171",2022,family-drama
The Mother-in-Law (ebook),Sally Hepworth,3.96,"195,553",2019,family-drama
Not a Happy Family (Hardcover),Shari Lapena,3.78,"209,487",2021,family-drama
,,,,,family-drama
,,,,,family-drama
The Kite Runner (Paperback),Khaled Hosseini,4.35,"3,447,443",2003,middle-east
A Thousand Splendid Suns (Hardcover),Khaled Hosseini,4.45,"1,710,190",2007,middle-east
Reading Lolita in Tehran: A Memoir in Books (Paperback),Azar Nafisi,3.66,"139,585",2003,middle-east
